Data/data_not_bias/CSCO.csv,Data/data_not_bias/UAL.csv,Data/data_not_bias/TROW.csv,Data/data_not_bias/ISRG.csv,Data/data_not_bias/PRGO.csv,Data/data_not_bias/LUK.csv,Data/data_not_bias/TPR.csv,Data/data_not_bias/DVN.csv,Data/data_not_bias/NU.csv,Data/data_not_bias/MRO.csv,Data/data_not_bias/BA.csv,Data/data_not_bias/VRTX.csv,Data/data_not_bias/GILD.csv,Data/data_not_bias/BXLT.csv,Data/data_not_bias/SLM.csv,Data/data_not_bias/NLSN.csv,Data/data_not_bias/THC.csv,Data/data_not_bias/EQIX.csv,Data/data_not_bias/TER.csv,Data/data_not_bias/TIF.csv,Data/data_not_bias/MDT.csv,Data/data_not_bias/FTR.csv,Data/data_not_bias/V.csv,Data/data_not_bias/QRVO.csv,Data/data_not_bias/A.csv,Data/data_not_bias/FOX.csv,Data/data_not_bias/STJ.csv,Data/data_not_bias/MO.csv,Data/data_not_bias/SWKS.csv,Data/data_not_bias/MCHP.csv,Data/data_not_bias/CDNS.csv,Data/data_not_bias/WLTW.csv,Data/data_not_bias/CHTR.csv,Data/data_not_bias/EIX.csv,Data/data_not_bias/BBY.csv,Data/data_not_bias/ESV.csv,Data/data_not_bias/SNDK.csv,Data/data_not_bias/WBA.csv,Data/data_not_bias/SPLS.csv,Data/data_not_bias/HCA.csv,Data/data_not_bias/AJG.csv,Data/data_not_bias/CRC.csv,Data/data_not_bias/DTE.csv,Data/data_not_bias/AN.csv,Data/data_not_bias/C.csv,Data/data_not_bias/T.csv,Data/data_not_bias/CF.csv,Data/data_not_bias/DISH.csv,Data/data_not_bias/MGM.csv,Data/data_not_bias/XL.csv
-0.00019346470171907436,-0.004950599362870725,1.0211167073698722e-05,0.0010776081391897048,-0.0019784039199485033,0,-0.001080720287594213,-0.0028836017576001865,0,0,-0.0026430981393253143,0.0027860499459162616,0.0007023925869940616,0,0.00018783631709676436,0,0.0027474631130422877,-3.4020515533496754e-06,-0.0006142172774490103,0,-0.0002072623631978139,0,0.0014137636148645436,-0.0004689522192313271,-0.0006491218984097536,0.0,0,0.0006315420439162689,-0.000204033194741341,0.001184023373942382,-0.00011657604347390933,0,-0.00047635908169049924,0.0008671788386729727,-8.416499581875568e-05,0,0,-0.0006811117705589173,0,-0.0003014997222643239,0.0007155627715452796,0.0,-0.00020814654435768364,-0.0009161795591371391,-0.003357951873592971,0.0003466518327890257,0.0004424820732355507,0,-0.00585866283709953,0
-0.0007780244544955792,-0.005056331224605096,1.6501362733100538e-05,0.0004705613739459226,-0.0018520549748920658,0,-0.0006809220585980397,-0.0005078775045898675,0,0,-0.0050734284033612815,-0.0019953105886351863,-4.0366316592722415e-05,0,0.0005049125903906644,0,0.002923422280377371,-0.0005296839443143782,-0.0019994841491726293,0,-0.0007450137087977274,0,-0.0011905755582823187,-0.002498452431698354,-0.0006593191774409469,0.0,0,-0.0008214463477879288,3.315057820174353e-05,0.0014662671800351884,0.00049295343841428,0,-0.0014848434547812038,0.0008648535588142915,0.000773046499347169,0,0,6.054620818227272e-05,0,-0.0015863318154429862,0.00024665423432501004,0.0,0.000270446325838018,-0.0017782166607298111,-0.002032136046243828,-0.0007375373648773615,0.0009095696543164138,0,-0.00489017444646428,0
-0.0007377115968048506,-0.01167406442924541,-0.0006901358747244622,0.0008858628560941031,-0.0016026539710090638,0,-0.0008359149923650855,-0.001048871380281582,0,0,-0.003234355846297708,0.0015821066448258694,-0.00011408935811047221,0,-0.0015895942992677093,0,0.0003325696491475991,-0.0007912625877153674,0.0014591656579666296,0,-0.00022133412699688768,0,0.0011651563810654187,0.001997738878022802,0.0002999995316908073,0.0,0,-0.001118679085167346,0.0011797255854608172,0.0010809956422792731,0.0016122779973632426,0,-0.0011122844678122885,0.000375056749335085,-0.0012190450897428056,0,0,-0.0006028819730278509,0,0.0010400213466930665,0.0006364318338675258,0.0,0.00018330308786572354,-0.0033260253011746046,-0.0027824593555128697,-0.00025691101686913263,0.0007779584817088163,0,-0.004755583489443874,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0010131953917537017,-0.0010770341654877983,-0.0011937881494636625,0.00103325579185302,-0.0018642777074132056,0,-0.00013647601810010124,0.0004545084506492543,0,0,-0.001094806579273398,0.000686956884015698,0.0010551240526665239,0,0.00017352757542519825,0,0.0011870877251856072,-0.00034510791406277674,0.001973845509613993,0,-0.0003604485089024297,0,0.0009261886334038269,0.00361482621413372,-0.00021501285296000817,0.0,0,-0.00011587736978517536,0.0007704287225427226,0.0005178284787163509,9.500261983948598e-05,0,-0.0014458601249338638,0.0011352493724933008,-0.00037796505213068374,0,0,-0.0006569223502937256,0,0.0018653693879004036,0.000529708522030584,0.0,0.0004763598484653497,-0.0009837476832874525,-9.980090012357663e-05,0.0010610025106407633,0.00028986844504368207,0,0.0018393129240964596,0
-0.0014683061773770462,0.0006008642126871414,0.0015028089952384377,0.0010676045195389876,0.00038644850726828224,0,-0.0016109246808005068,0.0011143476127061717,0,0,3.632076112229459e-05,-0.0015077836851506024,-0.00013324284045391024,0,-0.00026232683282849037,0,0.0008285025427994081,-0.0010272228971846772,-0.003052604368397905,0,-0.0003607037676341679,0,-0.000598529622729973,-0.0027533155866394828,-0.00044617252627970503,0.0,0,-0.000943636015353909,-0.0047868629561454296,-0.001463629820891163,-0.0015620895153723238,0,-0.0017415552357707637,0.0025257393506592264,-0.00010313509717512447,0,0,-0.0009158268460724244,0,0.0014698777306374534,0.000651230855604156,0.0,0.0007945329345750656,-0.0003362364166558319,0.0007175354073280507,-0.0007570398134479834,0.001689698393307515,0,0.006789846374731822,0
0.001613262094188154,-0.002431167228913453,-0.0007296413800711058,0.0007847706138496976,-0.0022318023232059244,0,-0.0003083350035961598,-0.0009290158658806898,0,0,-0.00163383231348574,0.0016278322483512275,-1.065754305272844e-05,0,0.0006705429487037825,0,0.0008361998478777128,-0.001157794259550387,0.0015447851960080031,0,4.0534206530714245e-05,0,0.0006289823672423981,0.000802743775516104,0.0009836396173343808,0.0,0,-0.0011177043253382838,0.0010924859849192122,0.001436328379015623,0.0009568998056190305,0,-0.0003331870439880527,0.0020916192880065013,-0.000878521148219376,0,0,-0.00024734399237924347,0,0.0011303691214888628,0.0001739008873780758,0.0,0.001711709135140005,0.0019792205931229803,-0.0007035450809270661,0.0012563335141857152,0.00025058104090089047,0,-0.0017458121003565224,0
0.0007966146421400295,0.001439388319721313,-0.001142759115058122,0.001234889323221893,-0.00038096629781125834,0,-0.0004910906896354386,-0.004146790304617562,0,0,0.0009838506101743595,0.0002839047615077521,0.0004545949299425029,0,-0.001104406431496182,0,0.0011917533858104828,-0.0009834617322596185,0.00024783698929657644,0,-0.001149862019915396,0,-0.0009612338037132699,-0.0018548766732072552,0.00016602923109684359,0.0,0,-0.003007858707746852,-0.0024049986437187625,-0.0012081040244776567,-0.0005774018237833491,0,-0.0010251557171254192,0.0014393442128622332,-0.0002846359926653885,0,0,-9.253863184203787e-05,0,-0.0003874631623575547,-0.0003328447109940179,0.0,0.00045824514482452946,0.0012159506184286463,-0.0030330525054765964,-0.0007108933292982456,0.0008488567194440418,0,-0.0037692620507498,0
-0.0013454409999009587,6.314988585529534e-05,0.0007885559476723722,0.0004384661464547651,-0.002508999674849792,0,0.0005059902583173777,0.0014568036683333821,0,0,-0.0006734733080721493,0.0011335068656274326,0.0010219167030957555,0,-0.0012289675779089437,0,-0.002502601570946123,-0.0010028570846651367,-0.0007511038236589191,0,-0.00010910077592709942,0,0.001416731285579073,-0.007985836772636494,-0.00010653232256237555,0.0,0,-0.00034504171482363727,-0.007032857182127351,-0.0008036501301743983,-0.0007435814145983152,0,-4.911605901995561e-05,0.0013155879299363764,-0.0006659996101385419,0,0,-0.00017786786819255578,0,0.0016411947411997408,0.0003444514411073286,0.0,0.0007931134013051249,0.003495436465990723,0.0009596396030860164,-6.001058289429267e-05,0.000986936731722642,0,-0.003158134965524839,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
-0.0015198159888132254,0.0019295626485029865,0.001249772938785358,-9.999612962340883e-05,-0.0030759700127217637,0,-0.0012136008814035751,-0.0018165651038971186,0,0,0.0007571080129605723,0.002991360218976176,0.003474219366236911,0,-0.0003003508654424,0,-0.0010545167645862796,-0.0009281961054093273,-0.0017749477180368093,0,-0.0014197213648119383,0,0.002226589287616398,-0.0027621982004223658,-0.0005733708732875362,0.0,0,-0.0013314436236927854,-0.005928218737772509,0.00010659930750331987,-0.0015620221741407697,0,-0.0044122413597680816,0.0006130149648236752,-0.0004966042058908966,0,0,-0.00012146433434441918,0,0.0019454257949569702,-0.0010600807701711594,0.0,0.0001526065907628004,0.0013260965387834672,0.0007944534268169707,-0.0003918352105982751,0.001057594428900993,0,-0.0016010729877295503,0
1.6077699438869374e-05,0.0015579888366981402,-0.001060260279900415,0.0011458010742604473,0.0018705338535646393,0,-0.0009788865669224272,0.0003611712878118981,0,0,-0.0038208236639241805,-0.0008096018984874388,-0.0009668951160108139,0,-0.0002455513174850389,0,-0.00025306658371723766,0.00013140289026552853,0.0005411597033282171,0,-0.0010424857557520774,0,0.0006153587173713827,-0.003540822457709634,0.00022138707266753922,0.0,0,-0.001169079384674031,0.00013050889379544344,-0.0020272429501124282,-0.0010187795554451105,0,-0.00044540565319968033,0.001210730438097823,-0.0006716945903244944,0,0,-9.149841011598953e-05,0,0.0016841628624646682,0.0015071608542531136,0.0,0.0012362612271137059,-0.00044087238905855645,9.1740614768853e-05,-0.0007721818285167357,0.0002485371465314938,0,-0.0024405686960880823,0
-0.0002765632732729314,0.002170046728386453,-0.0009684309759353578,0.0006627288705367538,0.00044148384069817617,0,-0.0008187911967005178,-0.0033666126148766055,0,0,-0.000531592945880716,0.0008595885184718469,-6.552990203797864e-07,0,-0.0004477568829822564,0,-0.0034830460648742328,-0.0015189566115426808,-6.404166757939051e-05,0,0.00028180416248069315,0,-0.0006977677249096168,-0.0012734115021814907,0.0007528936044510907,0.0,0,0.000654911921638531,-0.0019930491474462425,-0.0021769294879270483,0.001324663581778067,0,-7.575146360238202e-05,0.001343971534622693,-0.0009796381763086406,0,0,-0.00038073470441127213,0,2.621381939641506e-05,0.001124418236072609,0.0,-0.00023534102391097554,0.00029681677562632075,0.000660556565861236,0.0008568116513215294,0.0001487603142726616,0,-0.002853113560756341,0
0.00016185060678136116,0.0027375035789435863,6.135773933045954e-05,0.0008787619990053908,0.0009493597696285838,0,-0.0006365314105074643,0.0018312050161201194,0,0,-0.0037582427634164223,-0.00036322856684272656,0.000682688496708123,0,0.00011047032014658674,0,0.002998538284607018,-0.0013791984849431647,-0.0011401635348727381,0,-0.00011293893541399033,0,-0.00036457934174775647,-0.003477965823279371,0.0007421817418051389,0.0,0,-0.0006512215988321678,-0.0021154518143941346,0.004456627538223389,0.00011374758435143896,0,7.945773192898622e-05,0.0009345553483678559,6.439615258844707e-05,0,0,-0.0006319196817602115,0,0.0007112999061995961,0.000744232755379074,0.0,-1.5930626197658036e-05,-0.0008683926282422853,-0.0012162575289380937,-0.0006915877395471706,-0.0006721721516785096,0,0.003376694276889812,0
-0.0004801805883882872,0.002448700165946876,-0.0004147681483578887,-0.0008122372503432131,-0.0007519063551730999,0,-0.0007289671236475838,-0.000246622191933413,0,0,-0.001876530978265881,-0.0003463463150404466,-0.0004051001608796859,0,1.0993533777058911e-05,0,0.002187195144581831,-0.00029672057065968324,-0.0007376966252448736,0,-1.985293904892797e-05,0,-0.001010090118236878,-0.0015649340103847048,-0.00044436932405709514,0.0,0,-0.0009552577249477567,-0.0027568925457784116,0.00048769885350760146,-0.000534329955835974,0,-0.000289143588855726,0.0002404199294590476,-0.00026157108440815066,0,0,-0.0005722396615969068,0,0.0006768854347967022,0.0007299962494336115,0.0,-0.00010391859421249388,0.00012754807700545077,-3.9902713248104375e-05,0.000368600679626805,-0.00032491247726853904,0,-0.009096413052410393,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.000170576625920839,0.0010816539779712373,-0.0008014871563567829,-7.1789918178734e-05,-0.00011815318949125485,0,-0.0012680386286080412,-0.004604170617033686,0,0,-0.0012518907882499055,0.000748093474103181,-0.0008913279421505157,0,-0.0007712509367056527,0,0.000956626320972146,-0.00038546904639862143,0.000574896444564371,0,-0.0021405730854093816,0,0.0006849327287342642,-0.00040842742553991293,-0.00037086915554226767,0.0,0,0.0014625055416049649,-0.0008042729957590712,0.0010016181089239028,0.0007630052077954043,0,0.0005812419398727044,0.0010762565295906756,-0.0008187434528883154,0,0,0.00010444416480177984,0,0.0010806067403482862,-3.510798916831219e-05,0.0,0.00015568816988849706,3.0953771436476683e-06,-0.003384169406220589,0.0004055461112542468,-0.0013667930797388972,0,-0.004232699976649592,0
0.0006255316653018053,-0.0033971640174785957,-0.001073362542427065,-0.0002887236689805409,0.0019278016529587902,0,-0.0018805857427086421,-0.0014785592378722084,0,0,-0.00436329740313605,-0.00032491785462377017,0.0005484229912357187,0,-0.00016239325846400073,0,0.0022502458664136193,-0.00080475690350289,-6.722730048824523e-05,0,-0.0007707301724480208,0,6.640746264656391e-05,-0.0014264951867066391,7.208847230596172e-05,0.0,0,0.00240724601737263,-0.0029763190646920666,0.00017926829915786797,0.00027037484275767927,0,4.424099988811827e-05,0.0006963149987330581,-0.000874450841181796,0,0,0.00020803659031925375,0,0.00034072551750307354,0.00036285181412452146,0.0,-0.0005468305702584832,-0.0017161888661124094,-0.0011767030862809692,-0.00079069990665677,0.0008864162892295171,0,-0.001911797163373005,0
0.0018420219026505545,0.005098035265554553,-0.0015411103715938295,-0.000306458384087108,0.0004591175436271872,0,-0.0011796076114730214,0.006524911006804988,0,0,0.0013878120073201293,0.0023424887174745787,-0.00016848364179905453,0,0.0012068392216686501,0,0.0020686176629164206,-0.0008769747505375631,0.001374602047587176,0,-0.0002163868781605777,0,0.0016591408744410932,0.0012138726906688276,0.0005470918773763524,0.0,0,-0.00038630467040740057,0.0010899974694479116,0.001899885351195474,0.0013795908867239026,0,-0.00038061378060678133,0.0013008015433217776,-0.0011919473435986103,0,0,-0.0023500206856809447,0,0.0012763768253222546,0.0006760137154277533,0.0,0.002052089294852494,-0.0018141923132704932,-0.00046011185767005566,0.00047448049721480893,-0.0007852021201813912,0,-0.0024008253652341672,0
-0.0003560428088225767,0.0012493784605118762,-0.001324419609049077,0.0003895902160878368,-0.0003462993269556806,0,-0.0009679474091314496,0.0020169533259754304,0,0,0.0015721033273748387,-0.0012529993767210275,-0.0007307284974912384,0,0.0007185482527347317,0,0.001150759757125892,-0.0008289138471724855,-0.0029486359312304,0,-0.0012840537971232438,0,-0.0001663191073378736,-0.0032503058033499423,-0.0002782111814447894,0.0,0,-0.001194295656942072,-0.006581683926812286,0.0006744633822500575,-0.0009593203496970567,0,0.001342564158174539,0.0007805543028973027,-0.0006496996312538967,0,0,-0.001293126990583672,0,0.0015911840700359931,0.0008077164255735421,0.0,-0.0005922567936106472,-0.0024420197974965095,0.0009089109066871983,-0.00045144844867392713,-0.0004203197036853813,0,-0.0037338692730707473,0
0.006975577021403294,-0.003394100132967179,-0.0004653524964613754,0.0005229976577190438,-0.0011033233727612585,0,-0.0005034406159030365,0.002082099025441266,0,0,-0.0015837348006246849,0.00212091816620257,0.00025943628507668105,0,-9.70093739064417e-06,0,0.0006930093734987113,0.0003937102356042059,-0.00024044479618445393,0,-0.00047908361301253813,0,0.0006584072351855976,-0.0017262170135112927,-0.0008184409896860145,0.0,0,-0.000742411697049033,-0.0010848305135448288,0.0018793188272968949,-0.00032403541351803863,0,0.0005153422957974535,0.000990175529083689,-0.00045008666424398906,0,0,-0.0010690976882702789,0,0.0014812959385154794,0.00028068945938142936,0.0,0.0005335359657800459,0.0002669143456012773,-7.39748522953049e-05,-0.00015845290080265245,0.0006205277799102865,0,-0.0074998049122636445,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0036692251755225695,-0.0026025442809888247,-0.00038190511861836197,-0.00014925720346520809,0.0006036111767293486,0,-0.0011097921622816836,-0.001612687291382172,0,0,-0.0025676181436581737,0.00011271187632534357,8.411434802326175e-05,0,-0.0002471948422622538,0,-0.0013280017827795117,-0.00040717664504583357,0.002332539716228799,0,8.343857500962018e-05,0,0.00013638148627279184,-9.699913103909419e-05,3.9267121862499965e-05,0.0,0,6.661325247058657e-05,-9.217311533846067e-05,0.0011452751498271,0.0006737658616139363,0,0.00023808395543295974,0.0008127570317862145,-0.0008845790846639241,0,0,-0.00027601551777255194,0,-0.00023609391270066417,0.0006230981972713669,0.0,0.0005645871814292365,-0.00037542057586766443,-0.0008310039305719261,0.00025197447878992353,0.00011327296408423346,0,-0.007854485542476941,0
0.003679788694047866,-0.00034173737346972796,-0.000725354278752584,0.0005691654873093404,0.0008526854894509607,0,-0.001114745220386272,0.002504812330526751,0,0,0.0009352639608896055,-0.0010018135191918035,0.00010810151600878408,0,-0.0009539998469797484,0,-0.0006221945001333857,-0.00017768997651338496,-0.0013275457147982935,0,-0.00039921635077019304,0,-0.0007510566224186359,-0.0009457171554138496,0.00019444559510783943,0.0,0,0.0010648376164506652,-0.001751150579800516,-0.0023665774428986426,-0.0005612441539693216,0,-0.0010585759252945426,0.0009699695603495198,-0.0006305891237594362,0,0,-0.0014916585657702487,0,0.0007973917979845291,0.0006978471186684361,0.0,0.0003196402300518175,-0.001367944072799638,0.0019107993431457745,-0.000800360786399986,0.00020542504633375199,0,-0.004080694988312999,0
0.0033400157831259816,-0.0012859415849591105,-0.0009976073924692357,0.0007395392677704208,-0.000986680810784084,0,0.0003783594448092491,0.002415649038796465,0,0,7.456312695545693e-05,-0.00024408712439162356,-0.00010719644392284962,0,0.0006657802296718608,0,-0.0010789294528871728,-0.00017515424535167228,-0.0006182377542499797,0,4.0595682838733514e-05,0,-0.00023207564421845526,-0.0005474173461916351,-0.00015488947670415734,0.0,0,-0.00023451020212596652,0.0017153557621725002,-0.0032489329755698605,0.0005274315126062114,0,-0.0005991794073105913,0.0006514625960079514,-0.0016550209683646709,0,0,-0.0012475741388503067,0,0.0014816487829538024,-3.783451749665061e-07,0.0,0.00024881809519319636,-0.0003266387213352417,0.0023128309291455327,-0.0008784885017391926,0.0004273771580832125,0,-0.004824752902014749,0
0.0038183537055203783,0.0023510693216626305,-0.0010610380278059722,0.0004569420302633423,-0.0010951096068850096,0,0.00029595242031274505,0.003317424353753416,0,0,0.0010072844546509473,0.00157472445391642,0.003431623774497612,0,-0.0002794315554396501,0,0.00016281455930194097,-0.0007165895794889192,0.0010638914960099206,0,6.628132779154755e-06,0,-0.00017830385265977361,0.0010925108126297904,-0.00020049969926008325,0.0,0,0.0004870380336912023,-0.0002498793598611535,0.00011301223247902356,0.0003373303423458711,0,-0.000657329197292233,0.0010961986922064675,-0.001712104411494058,0,0,-0.001188794698782947,0,0.0007833837845356359,0.000965165186510868,0.0,-2.9985551507645784e-05,0.0002116552430710319,0.00043920269670817555,-0.0007317872119234557,0.00044159705907466124,0,0.00391712396022597,0
0.0022011902213366218,0.0014447315944966681,-0.0007641304100659342,0.0004046498785724689,-0.0013052012620282476,0,0.0010601786487175677,0.0016319680156217159,0,0,-0.00022497601608623602,-0.0010917235468929452,-0.0005000875638876554,0,-2.561064722146931e-05,0,-0.0013961705954802198,-7.262659586793863e-05,0.0005432462788244398,0,1.922806296069204e-05,0,-0.0010467473310234307,0.001569307123423169,-0.0005529486463385254,0.0,0,-0.0006304056058671203,-0.00020746961256382307,0.0015713252806229057,-0.0010575215415455242,0,-0.0007884315896226256,0.0009261457160257856,-0.0011855847419325134,0,0,-0.0012714802882455973,0,0.0009012974989420607,0.0005520125942708811,0.0,0.0008527182719649047,-0.0005747749539932383,0.00048125133883563276,0.0004959484143372291,0.0005842603197221721,0,0.0031930061887728194,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0022822942210507426,0.002563133975581065,-0.0004030306817914746,0.00012377385644487447,-0.00131584574200575,0,-0.0014265257973463527,0.003386053333395938,0,0,0.0008954086636511376,-0.0009417775297140645,-7.84161361506926e-06,0,7.099504828995298e-05,0,-0.0008708012811691681,-0.0012137565587496508,-0.00012996181660734115,0,0.0002116978175210925,0,-0.00029867407585329177,-0.0014860451711406525,-0.0011946616893428494,0.0,0,-0.0011828569377356206,-0.0028239744868127983,-0.003384200263607902,0.0004624273465657327,0,-0.001871591713345638,0.0005480221133112569,-0.0008232087071995232,0,0,-0.0012835416322369757,0,0.0005177113384290358,0.002171726900632501,0.0,-0.00014805990871479487,-0.0006190282254367361,0.0008103247131785675,-0.0006545673049742136,0.00031366233328494124,0,0.003667255213742353,0
7.448203579211933e-05,-0.005253241555813655,-0.0013704154177237799,-0.0002672818586303867,-0.001512506203872805,0,-0.0013673063311110995,-0.0007405748056778763,0,0,-0.0039301544960758834,0.00024311889703188428,0.0001550897658669814,0,-0.0009905847935680035,0,0.0012552917492728044,-0.0016069264184456137,-0.0008207046730624354,0,-0.00047419767491538865,0,-0.0010992726973395241,-0.0014716833624303363,-0.000196641848207713,0.0,0,0.0006936168913034552,-0.0011161449351805922,-0.0005403647503633799,-0.0002076722160162959,0,-0.0005090327892508378,0.0008827295810326871,-0.0013285949270446327,0,0,-0.0011295622144565382,0,0.0009784060952221453,0.0003556303126496377,0.0,-0.00041278881081200714,-0.001256835161315855,-0.001608656787832832,0.00017438708957946057,0.00087404556489713,0,-0.0012186082591775491,0
-0.00037723840062026256,-0.0021583396213335883,-0.001207140358598334,0.00028180437034675573,-0.0002572582398017874,0,1.708628129283682e-05,0.0005803750292588344,0,0,0.0008874903295548544,-0.0012237841615901541,-8.004219407541458e-05,0,0.0001884217832758645,0,-0.00011005878319309898,-0.0008071122610998827,-0.0012491081267899508,0,-0.0012133014453418428,0,-0.0010200468410908885,-0.0013534228483535477,-0.0010400321668519706,0.0,0,-0.0016492377214817335,-0.0010087367819677376,-0.00038153737529194345,0.000302688521426446,0,-0.0015821717630999756,0.0005024309393317728,-0.0024996664396418106,0,0,-0.0012347887812443998,0,0.0015622571385947972,0.0006881974810555205,0.0,0.0007192698634766036,-0.0009100562790104827,0.0008350772171199112,-0.0005839208290705546,0.00010797362534703904,0,0.002623505116214203,0
-0.0019783083289422764,-0.0010301538917027759,-0.000647912595720766,-0.00046258226970813106,-0.0017606860095018375,0,-0.0007558483539284504,0.0034004066134679907,0,0,0.00011872426847091841,-0.0011318415455048335,0.0004052130117466081,0,-0.0003381388486053036,0,-0.0007677348050499808,-0.0015647093262229938,-0.0006397506655282795,0,-0.0018418236998544667,0,-0.0007732646400520337,0.00022164704265018414,-0.0009065806583423357,0.0,0,-0.0007031701921324843,-0.0011991007074589716,0.0016421985319969331,-0.0001953180991237025,0,-0.0004238211860074717,0.0007557574316106166,-0.0018101402244228182,0,0,-0.0012016343933350096,0,0.00156335687544892,0.0005786869406216681,0.0,0.0008496377524120566,-0.0007171177254359766,0.002585256562713328,0.00032572094901017084,-6.620333220601392e-05,0,0.0019384112843876824,0
-0.001060471636298363,-0.0022968960549513764,3.391894671841842e-05,-7.069014032116136e-05,-0.0010817489006361247,0,-0.0007263399252740876,0.0011892091709432397,0,0,0.0007105477656533397,-0.0014232639112701617,-0.000218015365208188,0,-0.0004917782629444963,0,0.0019300856608829714,-0.0007658331553886694,0.0038861957315080306,0,-0.001935448212390862,0,-0.0004419124568644722,0.001928710199290671,-0.0013086811855613138,0.0,0,0.001211310937628471,-0.0003970910324459786,0.000138799306732814,0.0016787541691787543,0,-0.0009345279550196707,0.0005766323322594106,-0.0015339402733414494,0,0,-0.0007500562380430443,0,-0.0006862449270992559,-9.909913526331998e-05,0.0,-0.0007496110213700327,-0.0015222145727959453,-0.0013586627932620178,-0.00022147570638592445,-9.216708675408304e-05,0,0.0007392394069383292,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
