Data/data_not_bias/ULTA.csv,Data/data_not_bias/YHOO.csv,Data/data_not_bias/ARE.csv,Data/data_not_bias/SYK.csv,Data/data_not_bias/CB.csv,Data/data_not_bias/LM.csv,Data/data_not_bias/TSN.csv,Data/data_not_bias/DTV.csv,Data/data_not_bias/FLR.csv,Data/data_not_bias/CSC.csv,Data/data_not_bias/NE.csv,Data/data_not_bias/PEP.csv,Data/data_not_bias/PEG.csv,Data/data_not_bias/LLY.csv,Data/data_not_bias/UNS.csv,Data/data_not_bias/COST.csv,Data/data_not_bias/REG.csv,Data/data_not_bias/RDC.csv,Data/data_not_bias/NWS.csv,Data/data_not_bias/LLL.csv,Data/data_not_bias/LOW.csv,Data/data_not_bias/MDLZ.csv,Data/data_not_bias/NBR.csv,Data/data_not_bias/FMC.csv,Data/data_not_bias/HCP.csv,Data/data_not_bias/XEL.csv,Data/data_not_bias/AIZ.csv,Data/data_not_bias/PDCO.csv,Data/data_not_bias/LO.csv,Data/data_not_bias/R.csv,Data/data_not_bias/CERN.csv,Data/data_not_bias/MET.csv,Data/data_not_bias/ARG.csv,Data/data_not_bias/CHK.csv,Data/data_not_bias/FTV.csv,Data/data_not_bias/DLR.csv,Data/data_not_bias/XRAY.csv,Data/data_not_bias/SCG.csv,Data/data_not_bias/FAST.csv,Data/data_not_bias/FOSL.csv,Data/data_not_bias/TJX.csv,Data/data_not_bias/SNA.csv,Data/data_not_bias/MPC.csv,Data/data_not_bias/D.csv,Data/data_not_bias/CA.csv,Data/data_not_bias/MRK.csv,Data/data_not_bias/S.csv,Data/data_not_bias/STX.csv,Data/data_not_bias/NOC.csv,Data/data_not_bias/BXP.csv,Data/data_not_bias/KHC.csv,Data/data_not_bias/IPG.csv,Data/data_not_bias/UNP.csv,Data/data_not_bias/ALLE.csv,Data/data_not_bias/ABBV.csv,Data/data_not_bias/ORCL.csv,Data/data_not_bias/ECL.csv,Data/data_not_bias/RAI.csv,Data/data_not_bias/PLL.csv,Data/data_not_bias/ETR.csv,Data/data_not_bias/EBAY.csv,Data/data_not_bias/GME.csv,Data/data_not_bias/SBUX.csv,Data/data_not_bias/IR.csv,Data/data_not_bias/AMT.csv,Data/data_not_bias/INTU.csv,Data/data_not_bias/DRE.csv,Data/data_not_bias/JEC.csv,Data/data_not_bias/CMA.csv,Data/data_not_bias/PG.csv,Data/data_not_bias/CAT.csv,Data/data_not_bias/COH.csv,Data/data_not_bias/MCD.csv,Data/data_not_bias/MNST.csv,Data/data_not_bias/HCBK.csv,Data/data_not_bias/AMZN.csv,Data/data_not_bias/MWV.csv,Data/data_not_bias/MTZ.csv,Data/data_not_bias/INTC.csv,Data/data_not_bias/TWC.csv,Data/data_not_bias/LSI.csv,Data/data_not_bias/PNR.csv,Data/data_not_bias/GLW.csv,Data/data_not_bias/BDX.csv,Data/data_not_bias/KMI.csv,Data/data_not_bias/PWR.csv,Data/data_not_bias/WPG.csv,Data/data_not_bias/APTV.csv,Data/data_not_bias/EXR.csv,Data/data_not_bias/HOLX.csv,Data/data_not_bias/EXPD.csv,Data/data_not_bias/KORS.csv,Data/data_not_bias/ALD.csv,Data/data_not_bias/GM.csv,Data/data_not_bias/TXN.csv,Data/data_not_bias/VRSK.csv,Data/data_not_bias/SJM.csv,Data/data_not_bias/TMO.csv,Data/data_not_bias/OXY.csv,Data/data_not_bias/RL.csv
-0.0009045507320538135,-10000,-0.0010918669850724994,-0.0013074892544850455,-0.00016897324168559485,-10000,0.0001965283230539587,-10000,-0.0030287527618965415,-10000.0,-10000,0.00026116984595793674,0.0004407483142586197,0.0008664736336610667,-10000,5.487189247884621e-05,-0.0037640785005336854,-10000,-0.0002672224943467567,-10000,0.0008690453795753995,-0.0004356651951804782,-0.005629686096702775,-0.0009927343677912093,-10000,-0.002340245539486875,0.0006482862789966498,0.0010500039333753205,-10000,-0.00014482835862563052,-10000,-0.002238357830486465,-10000,-10000,-0.0007511820698735062,-0.0009710562235483984,-0.002335261934401411,-10000,-0.0002804991457806681,-0.004596769110890695,-0.0007126066869014506,-0.0003347581255467384,-0.0033984530213682722,0.0025944741197513987,-10000,0.00023703663244046045,-10000,-3.359155354211625e-05,2.6040715936153008e-06,-0.001446555066030147,8.562351414013601e-06,-0.0008563291333914914,-0.0002849446263287557,-0.001136376966192827,-2.581268199340251e-05,0.002206347213225104,-0.0014640439739973942,-10000,-10000.0,-0.0006065843522681386,-0.0007107503998819185,-0.010270303351053157,0.0005707221392787753,-0.0006259329449516181,-0.0019083161189483381,0.0005192225605528954,-10000,-10000,-0.002927160690005954,0.0004852103069880907,-9.646513657300617e-05,-10000,0.0014967245754788213,-0.0012821166210499884,-10000,-0.001707191075601804,-10000,-0.003277603250057233,-0.0005122820006432658,-10000,-10000,-0.001038989279199831,-0.0008928043428687696,-0.0006593112806991294,-0.0013955595544550238,0.0015731552649542978,-10000,-8.372604742687114e-05,-0.0007062532748000423,-0.0013061354975411519,-0.000691463857052931,-10000,-10000.0,-0.0004707572221873,-0.0011374755766919429,0.000540223875165452,0.00014958131617647544,-0.00023555809734161884,-0.0017435996447194646,-0.0003645465474562525
0.0007980841974787091,-10000,-0.0020920341622067008,0.0003064533049977659,0.0017469750272941385,-10000,-0.000905235607201259,-10000,0.0029286791502290306,-10000.0,-10000,0.0005110743727093942,-0.0006670516371902146,-0.00014504762196153326,-10000,0.0007666377089708082,0.00152542942025083,-10000,-0.00047676353294687,-10000,0.0004692147080200005,0.00013451319998856553,0.00161201997741525,0.00032585430432143425,-10000,0.00045375350298903756,-0.001163301830535422,6.573497482420694e-05,-10000,-0.0008273199954078929,-10000,-0.00039971010971602767,-10000,-10000,-0.0009267225699540175,-0.0015832027524458885,0.00024124380660166906,-10000,-0.0006972879623227562,-0.00035596570859968584,0.001451062774358288,-0.0006686535622808112,0.0010066735936477183,0.0010418527815082318,-10000,-0.0008013362980683601,-10000,-0.0007114900264222971,-0.0005571873490298166,0.00023914967096805978,-0.0003288860831430084,0.0004692032297676064,-0.0005408681503685601,0.0001328879207101353,3.40194454552589e-05,-0.0006923763891165844,-0.0008873398193007312,-10000,-10000.0,0.0006007095605251149,-0.0004973267297955437,-0.011426965633345007,-0.000742056013795028,0.0019238072766393324,-0.002640904058717286,-0.0013794875350678902,-10000,-10000,4.985627357072969e-06,0.0006372693114196202,0.0005353259062662943,-10000,-0.000928374916408306,0.0003096319293096964,-10000,-0.0008140879095971593,-10000,0.0008589108140774275,0.0006956172637394029,-10000,-10000,0.0005147791728836725,0.00050549404059922,-0.00013608057291048447,4.5491616112415496e-05,6.327387753895521e-05,-10000,-0.003013498016039098,-0.0009548820556344381,-0.0006332743900927528,0.00038474130298878355,-10000,-10000.0,0.00016103193556461808,-0.0023392857953916544,-0.0007520915501238332,-0.00018891343409976752,-0.0002996427019519387,0.0009392786554540145,0.0007286228691374129
-0.0002375621148611206,-10000,-0.0022054065966161172,-0.0004286845908502043,0.00026227145265270515,-10000,-0.001379029412954733,-10000,0.002218538427399744,-10000.0,-10000,-0.0012994204702295835,-0.00042055208089491797,2.1619877848384544e-05,-10000,-0.00022104974020426666,0.00010711234429721251,-10000,-6.422696095179987e-05,-10000,0.00017247322884870168,-0.0004569259143035466,0.007241449676949134,-0.0011512722498864718,-10000,0.0010436384502058435,-0.0008147027660810586,-0.0006631131357685561,-10000,0.0015062518540980606,-10000,0.001644723631474171,-10000,-10000,-0.0008253304255421986,-0.0010268931993930143,-0.00219241065472749,-10000,-0.00017774895547646897,0.00047659618850839566,0.0007224681117955387,-0.0008800883055590078,-0.0022810306048822986,-0.0015369910563612782,-10000,-0.0007450698024099697,-10000,-0.0005646061358844848,-0.0005437895491767436,9.366463506928495e-05,-0.00020691520425388665,0.0010970247594673588,-0.0006620909135690076,-0.0008016549101525262,-0.0001631506627697298,-0.00066579772299205,-0.0010271071217964254,-10000,-10000.0,-0.0007131020191455,-0.0002832932760596943,-0.00019414757941177077,-0.0010526513257259368,0.00074826588910463,-0.0023800134048928986,-0.0020042399870456007,-10000,-10000,-0.0009361515287983165,-0.0009844831199303178,-0.0007755287911160181,-10000,-0.0016759158481775122,-0.00202099286993242,-10000,-0.0009822052072537772,-10000,-0.00017287530190693832,-0.0015980877137013584,-10000,-10000,6.795533265494699e-05,-0.0003660413200476413,-0.0002400828644942756,-0.0002861647719258201,0.0013771045704829559,-10000,-0.0015685573626682669,-0.0008845846565373179,0.00017927887559189332,-4.299990601057519e-05,-10000,-10000.0,-0.001984211232205103,-0.0020080240837574257,-0.0012646716667066783,-0.00019312772839823148,7.871789568961543e-07,0.0008684711098321463,-1.3021237595181698e-05
0.00044248646942419767,-10000,-0.003109292202658875,-0.0006079636421941621,0.0006584275006077898,-10000,-0.0001789177927151919,-10000,-0.004368072424475637,-10000.0,-10000,0.0009656484847062306,-0.0007570932967219214,0.00033188855106276033,-10000,0.0008226501225093457,0.0004533598587501928,-10000,-0.0005538812917593909,-10000,0.0005672168860239067,0.0007610524790382613,0.011271068543930167,0.0006224189027250118,-10000,0.002014578765922025,-0.0005335206820414227,-0.0011335034288460937,-10000,0.0019518142489867636,-10000,0.0007970953544662037,-10000,-10000,-0.00041377602155752587,-0.00292997030419411,0.0003542443860253971,-10000,-0.0002792692251136601,-0.0013831249170582149,0.003907549010628275,-0.0011943427562767824,-0.003320934892428396,-3.822298008415069e-05,-10000,-0.0009030856907667971,-10000,-0.0006018884113007946,-0.0004632010320458686,-0.0002767917341327008,-0.0007921535611029772,0.0034964362213958096,-0.0005863025527362092,-0.001669468473972639,0.00027912949920822183,-0.0009589117582965213,-0.001213865576355041,-10000,-10000.0,0.0004404623810160703,-0.0003124618039416951,0.0016834648248461957,-0.0003839010060736014,0.000331740459573669,-0.003173956877360234,1.3786181051551226e-05,-10000,-10000,-0.0026404395290819706,-0.0007656451129297974,0.0007157598874512471,-10000,-0.0006264638261613397,-0.0003110491554368433,-10000,-0.0007089370997980624,-10000,-0.001133337664095054,-0.001314232520044327,-10000,-10000,-0.0012952091804172906,-0.0005889563449435146,9.336062572097526e-05,-0.0005560604659416854,0.0009469858511308053,-10000,-0.00027158617810763236,-0.0005763999616295824,-8.721881291899375e-05,0.00011080906439102417,-10000,-10000.0,-0.0016220471774358737,-0.0015998084310034789,-0.001118488865770491,-0.0003697973185719451,-0.0006046552356435357,-0.0005307617276376267,4.263286662373867e-05
-0.00022173719457854014,-10000,-0.0023562351065401434,-0.0006183784702803176,0.0003499888588499027,-10000,-0.000827481146937793,-10000,-0.0036319112115823482,-10000.0,-10000,0.0004737917697462486,-0.00018127676872209842,-0.00011476164010041799,-10000,0.00017405465982381417,-0.00039175772421765054,-10000,-0.000615128374607019,-10000,0.0006440536810280431,0.0010998227165963292,0.003204090370794707,0.0005105533793475437,-10000,0.0003620229160658997,-0.0003250060667908306,0.0003515077741708106,-10000,0.001193987312422289,-10000,0.0012555872868361677,-10000,-10000,-0.0005352112244770792,-0.001251055860578738,-0.0012632530991040552,-10000,-0.00020853673140220865,-0.0049112443334058025,2.766915256969422e-05,-0.0003056996112210022,-0.0009881222122174317,-0.00024968474485246195,-10000,-0.0006774648328408629,-10000,-0.0005483597149694971,-0.00042510564518966553,-0.0010691509696634748,-0.0010281720877046068,-0.0008072007132804437,-0.00024063775150501678,-0.0011747941231243422,6.606009756617676e-05,-0.0011492733878751226,-0.0013276014089481864,-10000,-10000.0,0.0007598268740750705,-0.00041002874051946877,-0.0006150325736417227,-0.00047113674171487966,-0.0005758914888197331,-0.0026705654048447625,2.5303510683733215e-05,-10000,-10000,-0.0017121400913314897,0.00025151114124104376,-0.00010452710775802411,-10000,-0.001041143371480143,-0.0003567440132908488,-10000,-0.0009506389585419927,-10000,-0.0010081210195018492,-0.0012034587626806874,-10000,-10000,-0.0011446617981821082,-0.001034278093479846,-3.8913107287092945e-05,-0.0009165824735408761,0.0015086091039467075,-10000,-0.0010916102637633413,-0.0004572752806062702,-0.001084015005015281,-0.0007261642621991422,-10000,-10000.0,-0.00178074817314598,-0.0010242826074358896,0.0014646231638619051,-0.00025369266316492214,-0.0006192419426578888,-0.0010740580363138015,2.9638345490479504e-05
0.0012285109342401782,-10000,-0.0012431536494428384,-0.0007427751820571124,3.3160476426578785e-05,-10000,-0.00029327426097865996,-10000,-0.001061881695965871,-10000.0,-10000,0.000756694073846294,-0.002007955006125396,6.382114151191139e-05,-10000,0.0005242723643512249,0.001999533378363374,-10000,-0.0007573811989375742,-10000,0.0010903414433333764,0.001081691512874091,0.007448194662996068,-0.0005187443250205022,-10000,0.0008882409381112583,-0.0001926022044685287,-0.0013844075393797998,-10000,0.0013835917198396165,-10000,0.001176238705348647,-10000,-10000,-3.7393617063582156e-05,-0.0016640189139987714,-0.001014509091838432,-10000,-0.0006163262831842015,-0.0033533615908915852,0.0032516923348722155,-0.0008697408332861932,0.0010028455643960646,0.0019390023285446646,-10000,7.72602496871757e-05,-10000,-0.0006919827570618683,-0.0010556462828311929,-0.00012893931972788892,-2.2943993513936824e-05,-0.0015974688615179964,0.00031658840889679145,-0.0011524185172662252,0.00030571432203808815,-0.000378328542259608,-0.0012531370862932253,-10000,-10000.0,0.0020448481026866245,-0.0014957301526277549,0.0020838028181822048,-0.0006047616305048334,-0.002629542625859844,-0.00215653969746227,-0.0019078305502181194,-10000,-10000,-0.0014349419361494818,0.00019128006684347363,6.949769500576677e-05,-10000,-0.0002089418751420588,-0.00025293606597567614,-10000,-0.0017006120227345026,-10000,-0.0009526700582364528,-0.0022994771595906903,-10000,-10000,0.0007836262678303929,-0.00010660372762616078,-7.230037269126448e-06,0.00028510138498416223,0.0008962057278958136,-10000,-8.75761468287838e-05,-0.0004281634728722138,-0.002993154501076068,-0.00029789331655400645,-10000,-10000.0,-0.00218309790049512,-0.0009045365429737784,0.0017880065963953324,6.101321382095771e-05,0.0010290910736275333,0.0006629881988119507,-0.0001784067034349553
0.0006771152331913274,-10000,-0.0013157478268090704,-0.0003699344918373488,0.0017418068725886628,-10000,-0.0003188999192480788,-10000,-4.557819007953165e-05,-10000.0,-10000,-0.0001828582276488782,-0.0009115998674561186,-0.00018382740050129263,-10000,0.0006141332780980014,-0.00027680516359267974,-10000,-0.0006588232471575718,-10000,0.000606636177355447,-0.0006136421949914156,0.003055727242521276,0.0008090428658384294,-10000,-0.00024706067980350386,-7.760995035196944e-05,0.00022889732267380428,-10000,1.1085848561834331e-05,-10000,0.0006093398406412306,-10000,-10000,-0.0008973762629459727,-0.0006961385816736103,-0.0005038033505471634,-10000,-0.0003152244460123943,0.001148953873574042,-0.0007295810449880806,-0.00012296992156983586,0.0019575823121622906,-0.0013866373721676917,-10000,-0.0006420486843415135,-10000,-0.0004540212347104403,-0.0006463087389739282,-0.0008983051267525409,0.00015764095544951352,0.00034762613586543183,0.0005118060172539015,-0.0011961550597850332,5.0900371218911124e-05,0.0011122031061584611,-0.0008960983971527407,-10000,-10000.0,-0.00027981628978580343,-0.0015588151882448692,-0.00113941071350324,-0.0007129878280499041,-0.00014277315517820753,-0.0015055308580715645,-0.001331174958887919,-10000,-10000,-0.0005408292997287548,0.00026779970223130955,-4.6144772699479946e-05,-10000,0.0010378315848050973,0.00027026012252349653,-10000,-0.001078121285378534,-10000,-0.001222519170824419,0.001388220385250472,-10000,-10000,0.001324932669110425,0.0008100665870204153,0.00013600088327570103,0.0004160285494394054,0.0010677592566827208,-10000,-0.0026672995785566875,-0.00014906791434118684,-0.002323316087584277,-0.0003785426028842694,-10000,-10000.0,-0.001439794777285577,0.0017023380607409334,0.001939721406384317,9.853217813637442e-05,0.000565609576193214,0.0007206197858614455,-8.060559771280178e-05
0.0015198914280911574,-10000,-0.0025382798513317495,-0.00031995791121423964,-1.628019449516775e-05,-10000,0.0014877173060824419,-10000,0.0024140142674289183,-10000.0,-10000,-0.0002453116605007518,-0.0008670853801430286,0.0008912427688287452,-10000,0.0006954387724259671,0.0003762050872464593,-10000,-0.00037249555393572035,-10000,0.0007078796746297189,0.0003382666915771241,-0.000836863936300315,0.00025764212886134996,-10000,0.0002097581705992283,-0.00013738401766599453,-0.00011751723135188647,-10000,0.0005665378949968104,-10000,0.0008523374498141303,-10000,-10000,-0.0010628869475852061,-8.14735257823912e-05,7.609664918197478e-05,-10000,0.00020695921050137137,0.00090460793126243,0.0009462853239763623,-0.00027496839404524327,0.002567320064697591,0.0021120685963359046,-10000,-0.0009417134308862054,-10000,-8.441446238940248e-05,-0.0009304932828846446,-0.00026437597240527703,0.001527089476136611,-0.000314949809059604,-0.0004992338006830047,-0.0008765659978036639,0.0005544352000604681,-0.0013533098297283616,-0.0010406321997676402,-10000,-10000.0,-0.0014047632468314052,-0.0010158262671258736,0.0012389031942366025,-0.00025851874254755774,0.0005061745000455638,-0.002288762339789741,-0.00032985656084873985,-10000,-10000,-0.0012212816189348663,0.0014142395178515501,-0.0009493525038610442,-10000,-0.00030886117225189245,0.00037634655229675304,-10000,-8.453441644748523e-05,-10000,0.00020160011877652266,-0.0002916066838721665,-10000,-10000,-0.0006585705909960319,0.0005243082610968015,-9.197684448997436e-05,-0.00036299028622336195,0.0004483283412160078,-10000,-0.002399030095687962,-0.0010140398879273235,-0.001257838025400027,-0.00014070658176474623,-10000,-10000.0,0.0010745956294028432,-9.177544676924524e-05,0.00045614834184067797,0.0004921850080648853,-0.0007141124503958866,-4.655180484009543e-05,-2.5006285085554607e-05
-0.0023655198632501822,-10000,-0.0015445739886948964,4.9560865460253844e-05,0.0022013754174946003,-10000,-0.002313370709799771,-10000,0.0018481885528882037,-10000.0,-10000,3.6523916406831024e-05,-0.002242578145486012,-5.272144334587432e-05,-10000,0.0004877923009475332,0.0008969269981211558,-10000,0.00035793173072448746,-10000,-0.0004994831795615983,0.00045791163468155994,0.0007685069359528191,0.0007826879033185763,-10000,0.0010746201710568023,7.12005174673558e-05,-0.0002622289026960521,-10000,-0.00027639534876470096,-10000,-0.00022888144224624793,-10000,-10000,-0.0006380676990169134,-0.0011781341132582172,0.0014316369478961268,-10000,-0.00019375975038199265,-0.004750453560156676,3.7519026639020435e-05,-0.0011352417257579853,0.00017529906591087752,-0.001102863887994869,-10000,-0.0002789735436080913,-10000,4.922582511400573e-05,-0.0008412352720985538,-2.6607870309546867e-05,-0.0003883234567756928,0.0006731300307496234,0.0018538352798782513,-0.0004819933592256756,0.0003698475071530895,0.004657155004784472,-0.00048322989377326347,-10000,-10000.0,0.0016788741821529662,-0.0004056659930120071,-0.0020360794831910914,-0.000952215249237871,0.0011029108929486776,-0.0020547716010078025,-0.0007072129726696421,-10000,-10000,-0.0014120684186171581,-3.0032591965138407e-05,-0.000756698607640233,-10000,0.00019100379081974677,-0.00010807471349249387,-10000,-0.0006351967320856099,-10000,0.001024733204565346,0.0009253383220117485,-10000,-10000,0.0015227865691345578,0.0009344728781441017,4.773074441411559e-05,-3.784431667538142e-05,0.0005029592593248641,-10000,-0.0018084211149075042,-0.00025853761829143247,-0.0008304001648133189,0.000530883681217332,-10000,-10000.0,0.0003979360954821636,-0.0005375210407617795,0.0006388671927120984,-0.00037356555837807,-5.093487090609806e-05,-0.0005413144460778376,-0.0006064805170578271
-0.0014184524906813171,-10000,-0.0015365814506748483,-0.0009887086276898025,-7.1355960122893425e-06,-10000,-0.0017698035874145434,-10000,-0.000580950277754414,-10000.0,-10000,-0.002487810913280552,-0.000537590095348674,0.00083904960127954,-10000,0.00016226159952282166,-0.0003987305664816459,-10000,-0.0007375123987490178,-10000,-0.0004814804795176216,-0.0010179029745890197,0.005606176295451082,-0.002087218103156229,-10000,-0.0047073748688051895,-0.0011562917021986383,-0.0011272883322398044,-10000,8.399130896884959e-05,-10000,0.0004602370701434481,-10000,-10000,-0.0010290610907970064,-0.0007125949058170696,-0.0017390333965923552,-10000,-0.0003071705020740431,-0.004945215274415665,-2.8033800862435275e-05,-0.0007736056021023268,-0.0008492406684476838,-0.0019617585996482196,-10000,-0.005758812361830369,-10000,-0.00027906639125515145,-0.0007384142517937889,-0.0005479456152153936,-0.0009787340257184584,0.0031821488835968087,-2.643836466781925e-05,0.000412553575272632,0.0005048038813774253,0.0005677361944361603,-0.0012048045950510823,-10000,-10000.0,0.0010846448338649281,-0.0008850703754476673,-0.005051637750839364,-0.0009570622841780084,0.0008873167750584705,-0.001984231219474762,-0.00225358987817472,-10000,-10000,-0.002152385263483009,-0.0003782216735009165,0.0004305430212398498,-10000,-0.0012763692728797868,-0.0028112302471228483,-10000,-0.0009026164599350204,-10000,-0.00012850124427916829,-0.00292229918488463,-10000,-10000,-0.0007713820600670511,-0.0009889864308953507,-0.00039796659548378737,-0.0007300951185208811,0.0009056445103198913,-10000,-0.0028010243183238482,-0.0005016144242632159,-0.0029261367661475132,0.0006102268806051044,-10000,-10000.0,0.0012914171036663873,-0.003331053747029013,0.0001957819557633781,-0.0003961870169251317,0.0015541611059904344,-0.0008849644555858709,5.600305165281622e-05
-0.0001433643213577398,-10000,-0.0027972074994820815,-0.0008551895524561482,0.001589740315658538,-10000,-0.00036052898380611723,-10000,0.0011212114877376875,-10000.0,-10000,0.002318056056908089,-0.00023572909419461457,0.00048477475754273437,-10000,-0.0002037026342997753,-0.0013738203654823987,-10000,-0.00046989723638509606,-10000,-0.0002904265885592783,0.00038046305396922,0.002609056420065462,-0.00181270332178337,-10000,0.0008980914825171291,0.0010133958221970533,-0.0017287371256991116,-10000,0.0004479105840625789,-10000,0.0008608886909056708,-10000,-10000,-0.0010308625390964572,-0.00023607329083048754,0.0014443159790304785,-10000,0.0002858471392331683,-0.0043440197724995844,0.002843231041779958,-0.0012910683502412492,0.0017112820274862981,-0.0015507788950531115,-10000,-0.0019850956460553374,-10000,-0.0003289838796175698,-0.0009220480603597208,-0.001765181308115934,-0.0006282108649211067,-0.00115983813428346,0.0002943388362847447,-0.0008580474731236527,0.0003225983267000196,0.0008367296335453655,-0.0010805832015301927,-10000,-10000.0,-0.0015653712263888151,-0.0005793729283853501,0.001350692162116817,-0.0010489280804254297,6.92274701225618e-05,-0.0018632285635521773,-0.0029833168754097293,-10000,-10000,-0.0013201748785875525,0.0007718323288398066,-0.0006155860881485006,-10000,0.0003585266584608946,0.00011125869589728203,-10000,-0.000812577357026064,-10000,-0.0014513898992439352,0.000358987732122673,-10000,-10000,0.0006241656955183776,0.0006667232332676776,0.0005586075171868353,0.000333165779990138,0.0009921273232444737,-10000,-0.00017652134532083216,-0.0007543324783158655,-0.0019034094112714186,-0.0010683496831272086,-10000,-10000.0,0.00022096274346146877,0.0004012940546950452,0.00022243831789564166,3.358292177952302e-05,2.8283275333724028e-05,7.082690486433392e-05,-0.0006662402099134935
-0.001246979370053571,-10000,-0.0019043559702666263,0.0003114449168738827,4.8886790853187475e-05,-10000,-0.00027780553670329726,-10000,-0.0004054040580681661,-10000.0,-10000,-0.0012576383432610304,0.0004312999017114023,0.0012084856945847003,-10000,0.0012422996487065283,0.00010939986592393671,-10000,-0.0012019724022947031,-10000,-0.00012513079440473973,0.0006020481487120945,-0.001350688331101083,-0.0032897569464117797,-10000,-0.00020232573959301929,-0.0019641234458934237,-0.0009891237589274137,-10000,0.0004940689093664373,-10000,-0.0007265880906229215,-10000,-10000,-0.00035792804985437137,-0.00029389117287291955,0.0008207706645832189,-10000,-1.705010451075943e-06,0.002489698302814128,0.0014054137666314125,-0.0013508106628179193,0.001111930358988449,0.0028222963806964134,-10000,0.0017441954473866547,-10000,-0.00039432770000144893,-0.0007709146271709948,-0.0017142876148634146,-0.0011341114834961124,0.002892517574678861,0.0009914633649389466,-0.0016907660360433955,0.0002802969774182026,0.00108144577113712,-0.0013683692368426136,-10000,-10000.0,0.001893328589823643,-0.0010458341794622157,-0.0020237143951057084,-0.00031327872580374507,-0.0005028833457796928,-0.0019158808781872616,-0.0002543888839045339,-10000,-10000,-0.0004473889236328314,0.0009866687058674103,-0.0002408892851995874,-10000,-0.0008912317087694301,-0.0006980095067356803,-10000,7.919399317292126e-05,-10000,-0.0011096041401709898,-0.0009200472218241929,-10000,-10000,-0.0018712343917080903,-0.0003478130895838071,0.00027774323651474014,0.00022498573335050896,0.0011360424316664897,-10000,-0.0007873829213564685,-0.0007466161162425948,-0.0005681410862971197,-0.0001578756208628223,-10000,-10000.0,0.0004406716476221489,-0.0018896927406509404,-0.0003554319433005955,-8.619040627664246e-05,-0.0008154281109012992,-0.00018332803775452766,-0.0003181495335887982
0.0010621744161402914,-10000,0.0007607075380737535,-0.001349071012455338,-0.0007967119227441348,-10000,-0.001039255025245644,-10000,-0.0030152461957611704,-10000.0,-10000,-0.001253837806293366,0.0007445996457946637,0.0007764653658989457,-10000,0.0016021684084554161,-0.003526461992718712,-10000,-0.001044885506522169,-10000,0.00017179394100654975,-0.002082213017482214,-0.0078029813727448355,-0.0011175684549500123,-10000,0.0009028615536172649,-0.00011635851384433335,-0.0010589204476066792,-10000,-0.0003739436975750704,-10000,-0.0006304344459407148,-10000,-10000,-0.0007106552459617153,-0.00015055061217469838,-0.003801860194322506,-10000,-0.000768691921644356,-0.0023102249921219354,-0.0001615182743489557,-0.0007422580272414324,0.00028621024078267663,-0.0006993220784278595,-10000,0.001154256885620235,-10000,0.0007438200105272193,-0.0005099701630116461,-0.001208341862136873,-0.00016932992481403868,0.0006243726514880663,0.0009159779975872317,-0.0005997673970030327,-0.00027833440079365037,0.0008887920072356134,-0.0017715949000846939,-10000,-10000.0,-0.0023215556417484125,-0.0012995093807141732,-0.0023716912180072832,-0.0002249328726937091,-0.0011731973792627416,-0.0005548751232023135,0.0014979313883542824,-10000,-10000,-0.00344801683670348,0.001278455445362532,0.0005961962365618839,-10000,0.00013766645268760154,-0.0009313035565549549,-10000,-0.0014210055729135453,-10000,-0.0006700742812244804,-0.0028562417155448797,-10000,-10000,-0.002032363975855113,5.3468396753815555e-06,-0.00043670773252556364,-0.0006444142757363108,0.0006835789209405561,-10000,-0.0015320560951282733,-6.917001098152262e-05,-0.0015856499033300756,-0.0009415586207177202,-10000,-10000.0,-0.0006039256080066703,-0.000909554777165711,0.0005425656715417693,0.0009778602558606028,-0.0004749032328784155,-0.0022779150472422654,-0.0010127079468304455
