Data/data_not_bias/CSCO.csv,Data/data_not_bias/UAL.csv,Data/data_not_bias/TROW.csv,Data/data_not_bias/ISRG.csv,Data/data_not_bias/PRGO.csv,Data/data_not_bias/LUK.csv,Data/data_not_bias/TPR.csv,Data/data_not_bias/DVN.csv,Data/data_not_bias/NU.csv,Data/data_not_bias/MRO.csv,Data/data_not_bias/BA.csv,Data/data_not_bias/VRTX.csv,Data/data_not_bias/GILD.csv,Data/data_not_bias/BXLT.csv,Data/data_not_bias/SLM.csv,Data/data_not_bias/NLSN.csv,Data/data_not_bias/THC.csv,Data/data_not_bias/EQIX.csv,Data/data_not_bias/TER.csv,Data/data_not_bias/TIF.csv,Data/data_not_bias/MDT.csv,Data/data_not_bias/FTR.csv,Data/data_not_bias/V.csv,Data/data_not_bias/QRVO.csv,Data/data_not_bias/A.csv,Data/data_not_bias/FOX.csv,Data/data_not_bias/STJ.csv,Data/data_not_bias/MO.csv,Data/data_not_bias/SWKS.csv,Data/data_not_bias/MCHP.csv,Data/data_not_bias/CDNS.csv,Data/data_not_bias/WLTW.csv,Data/data_not_bias/CHTR.csv,Data/data_not_bias/EIX.csv,Data/data_not_bias/BBY.csv,Data/data_not_bias/ESV.csv,Data/data_not_bias/SNDK.csv,Data/data_not_bias/WBA.csv,Data/data_not_bias/SPLS.csv,Data/data_not_bias/HCA.csv,Data/data_not_bias/AJG.csv,Data/data_not_bias/CRC.csv,Data/data_not_bias/DTE.csv,Data/data_not_bias/AN.csv,Data/data_not_bias/C.csv,Data/data_not_bias/T.csv,Data/data_not_bias/CF.csv,Data/data_not_bias/DISH.csv,Data/data_not_bias/MGM.csv,Data/data_not_bias/XL.csv,Data/data_not_bias/TEG.csv,Data/data_not_bias/TDC.csv,Data/data_not_bias/HUM.csv,Data/data_not_bias/CBOE.csv,Data/data_not_bias/CFG.csv,Data/data_not_bias/WU.csv,Data/data_not_bias/APH.csv,Data/data_not_bias/SYY.csv,Data/data_not_bias/HOT.csv,Data/data_not_bias/MSI.csv,Data/data_not_bias/FCX.csv,Data/data_not_bias/ADM.csv,Data/data_not_bias/LH.csv,Data/data_not_bias/STI.csv,Data/data_not_bias/GGP.csv,Data/data_not_bias/ALTR.csv,Data/data_not_bias/UTX.csv,Data/data_not_bias/BTU.csv,Data/data_not_bias/PKI.csv,Data/data_not_bias/LNT.csv,Data/data_not_bias/BAC.csv,Data/data_not_bias/LNC.csv,Data/data_not_bias/BLD.csv,Data/data_not_bias/PSX.csv,Data/data_not_bias/GPN.csv,Data/data_not_bias/SRCL.csv,Data/data_not_bias/PPG.csv,Data/data_not_bias/RIG.csv,Data/data_not_bias/BMS.csv,Data/data_not_bias/RHT.csv,Data/data_not_bias/IRM.csv,Data/data_not_bias/IQV.csv,Data/data_not_bias/WYN.csv,Data/data_not_bias/ESS.csv,Data/data_not_bias/NOV.csv,Data/data_not_bias/NAVI.csv,Data/data_not_bias/HAL.csv,Data/data_not_bias/STZ.csv,Data/data_not_bias/FLS.csv,Data/data_not_bias/TSO.csv,Data/data_not_bias/DXC.csv,Data/data_not_bias/Q.csv,Data/data_not_bias/CC.csv,Data/data_not_bias/ADI.csv,Data/data_not_bias/F.csv,Data/data_not_bias/HOG.csv,Data/data_not_bias/ADBE.csv,Data/data_not_bias/TDG.csv,Data/data_not_bias/MJN.csv,Data/data_not_bias/JCP.csv
0.00045282474012209913,0.0006440891659922118,0.0011586386048031373,0.000827028241088324,5.090710545013668e-05,-10000,-0.0002223310946036342,-0.0012323677769613464,-10000,-10000,0.0005492871029801481,-0.00035588435110595903,0.00022609296879115654,-10000,0.0009351697279774216,-10000,0.0001302332786552061,-0.0006531082900478162,0.00019659472397212492,-10000,-3.7706165882865855e-05,-10000,0.0007018388299470823,0.000826651765042604,-0.0017046952641263406,-10000.0,-10000,0.00013738399440603246,-0.0002477997458757833,-0.001563658823153747,0.000612557566855198,-10000,0.001273284058255608,-0.0011447061707825844,0.0011105686072358362,-10000,-10000,-0.00011809756383920531,-10000,-5.674732231454181e-06,-4.196658014873374e-05,-10000.0,-0.0002530640705116749,0.0008311385730226331,-0.0006433242553495382,-0.00017683166524556124,-0.0008643617878288148,-10000,-0.0006455344734747917,-10000,-10000.0,0.0007091334920814766,-0.001917082381990756,-0.0007802648241177045,0.002429834357353112,0.00034991756641593146,0.0004035698246861928,-0.001129270759654993,-10000,-0.00019577825273036503,0.000738352861127779,-0.002165254534416153,-0.00010710201802020564,-10000,-10000,-0.0006002748476133027,-10000,-0.001011723084122061,-10000,-0.0007896530626968103,0.0014057086957277572,0.00042495953596109737,-0.00036892255321829294,-0.0008791229892950511,0.0006656884058948558,0.0017584315856648454,-0.001287022501067402,-0.005059617893888943,-10000,-10000,-0.0006654508702495344,0.0014648245835975457,-10000,0.0014841093669346762,-0.00019713853809212427,-0.0004967830928046613,0.001140346178977916,-8.90428366231294e-08,-0.000947322144773595,-10000,-0.00014033960750477377,-10000,-0.0011192406616368018,-0.0008604783004753733,0.001393630920191529,-0.00098170081889237,0.0024391272762970817,0.0012230472802033895,-10000,-10000
0.00043073231708009587,0.0005921244828850352,6.913365239552636e-05,0.0009118768329867426,-0.0005294330523642252,-10000,0.0002326206091345618,-0.002499113362897692,-10000,-10000,-0.0035825443949325125,-0.0003380837844193158,5.647953113845002e-05,-10000,0.0011503662271795962,-10000,-0.0007877190929940413,-0.0012408614864430135,0.001768851586498358,-10000,0.0014898675091671925,-10000,-0.00022680210643672842,0.0008675044991636975,-0.0004940937228586266,-10000.0,-10000,-0.00016280013480843557,0.0005933369301954829,-0.0002792871747552865,-0.00014820030960192954,-10000,-0.0009444166946513354,-0.0017476864288966248,0.00044243050238460533,-10000,-10000,-0.0005057468723278842,-10000,-0.00017473453036918158,0.0002137326933841699,-10000.0,-0.0005970904080604536,-0.00021883549335062247,-0.002077566703875744,-0.00014480448155356228,0.0001208863249268939,-10000,-0.0005864524678828799,-10000,-10000.0,-0.0016676218676419615,-0.0014316400644482376,-0.002282887390207391,0.006300608818272223,-0.0006878529045613269,0.0007482183366075234,-0.001059397027290378,-10000,-0.0002514119335760257,-0.0018791475453059495,-0.0014625099651356165,0.0005168405617898746,-10000,-10000,-5.831329788170926e-06,-10000,-0.001606143999900327,-10000,-0.00011836418170273828,0.0013523745167981786,0.0018224566897020564,-0.0004888882208891388,-8.164981532835926e-05,0.0009250194513383237,0.0017759149783411596,-0.000739082548678607,-0.0018892688324461755,-10000,-10000,0.00010055915059882579,-0.000995603782431499,-10000,0.002610315609145977,0.00043399703675544253,0.0013529565806083496,0.0026033416388076148,-0.0012360379399368408,0.0010920761335213578,-10000,0.0005223740301953247,-10000,-0.0017545371862201288,-4.5506686786828506e-05,1.0148376769897567e-05,-0.0005058837090968498,0.0022971459614474603,0.00014879360952592413,-10000,-10000
0.0004503434217088128,-0.0012389353066132953,-0.00047721383877290783,0.0007586768657388736,-0.00023210140623640787,-10000,-0.00022954111072991747,-0.0021767669654168312,-10000,-10000,-0.0005436660676858584,0.0015649832369152618,0.00015419970050650094,-10000,0.0027316048925395756,-10000,-0.0013803075176001827,-0.0009468110555807002,0.0015079157194713923,-10000,-0.00040170785266216555,-10000,0.0003707970251889807,0.00026990444284990644,-0.0016659426328653037,-10000.0,-10000,-2.692024283103022e-05,0.0002920841805711883,-0.0015969331395752745,-0.00033295810765179303,-10000,0.0004693287479127699,-0.0006437382547232226,0.001269127997790066,-10000,-10000,-0.0009088315242304674,-10000,-0.00023700074402540207,0.00011615057402523498,-10000.0,-0.00015961737763920853,0.00027226872480976574,6.929446460055677e-05,2.15857279850335e-05,-0.0017276292288634222,-10000,-0.00021263705320024467,-10000,-10000.0,-0.0005862553836782251,-0.002263284650765666,-0.0014606319978768875,-0.0023089640201149142,0.0012891091068240885,-0.0005797697154141096,-0.0016721864015544058,-10000,0.0004442536165774212,-0.0011517242361742163,-0.0028139257110290352,-0.00010450711305847642,-10000,-10000,-0.00010613320987925613,-10000,0.004752089855210603,-10000,-0.0006493362091246548,-0.00021965475420542292,-0.001718562384948501,0.0007272732544978038,0.0008162661253308855,0.0010047227771062893,0.00031872094564672465,-0.001017333995641222,-0.0030546649265847095,-10000,-10000,0.0004716762284480821,0.0001579500911290845,-10000,-0.0007824729319878649,0.0005448383041659932,-0.0005040554942167884,0.0022470432934095174,-5.0634044622191254e-05,5.064670071303911e-05,-10000,-9.789557174657009e-05,-10000,-0.002428014761183997,-8.793289231215842e-05,0.000520705040787431,-0.0008697569761539944,0.0015130391052116854,0.001528993848195327,-10000,-10000
0.0007562620403524313,-0.0005403315021320588,0.0018700922439527483,0.0008072099158096754,-0.0020573413868866957,-10000,-0.00015102843817256888,-0.002891988270595495,-10000,-10000,-0.00019099264821800243,0.0002324318172883356,0.00014877552247774295,-10000,0.00029266304020936424,-10000,-0.0020691359905406206,-0.00014997402445179122,-0.00042071997423385625,-10000,0.0015482394745136977,-10000,0.00022451164344565585,0.0013945701914514393,-0.0007498433478257006,-10000.0,-10000,0.00031909258878390763,7.887646228540976e-05,-0.0005574155537005202,-0.00010315297313994747,-10000,0.00015311340897410905,-0.0005464384577679813,0.0016739535548036537,-10000,-10000,-0.0002889472099352017,-10000,-0.00011545750396958147,0.00023809100388033318,-10000.0,-0.00010300111612116051,-0.0012074318191082564,-0.0002337648096490399,-0.00019828790076001959,0.0021101924351536188,-10000,-0.0006621238652533975,-10000,-10000.0,0.0005701773480846339,-0.002398160953007514,0.0009352597321235236,0.0035743497604415796,-0.0003694997246872661,0.001686121468161827,-0.001987099611166165,-10000,0.0008722067145425841,-3.185038855242541e-06,-0.003036181557870269,0.0004446755460349048,-10000,-10000,1.0219374576929917e-07,-10000,-0.0011401794363623454,-10000,-0.00017750984828199257,0.0012907084792561528,0.003120481434914315,0.00010185505027425834,0.0006947689106363674,0.0007441745431183754,0.0022958249512359113,-0.0008545688814673518,-0.003084034112589779,-10000,-10000,-0.000707097389160654,-0.0006027485923690162,-10000,0.0006357068072811252,5.6263463647398117e-05,-5.831268326854242e-05,0.0028887918067408754,0.0012204792916115663,0.001123166618011624,-10000,0.0006338412037514775,-10000,-0.002147312021327869,0.000513337444314231,0.0014287145185609051,-0.0014108104986822144,0.0011861140093035517,0.0016715134816796407,-10000,-10000
0.000950496588678586,-0.0024673789447461738,-0.00041457166388332437,0.0017498495246232228,-0.0005868844603920385,-10000,0.0004720802034368334,-0.0029180979160059175,-10000,-10000,-0.001433383660133357,-0.00014441525579250575,0.0005964720583758343,-10000,-0.0012366080100402986,-10000,-0.001234041882997031,-0.0002509254388085462,0.0013788253842296476,-10000,-0.0029476787560570334,-10000,2.513896084243478e-05,0.0007163258158631692,-0.0010013999805270426,-10000.0,-10000,4.804363989390856e-05,-3.0864905683245165e-05,0.0006157528539088981,0.0002802676930657644,-10000,0.0005088733475133846,-0.00028777601726599506,0.0003366092506908148,-10000,-10000,-0.000604861597774265,-10000,-0.0002331826570248181,0.0009026484328614303,-10000.0,-0.00024975178890055706,0.0006998992006320348,-0.0009646433839800608,0.00015124955135542808,-0.000631157181410664,-10000,-4.553241821710516e-05,-10000,-10000.0,-0.001391169812393638,-0.0010012787184416542,-0.0017735977221854885,-0.008262584322145255,-0.0008057847931016574,0.00011041284536790759,-0.00214560221858697,-10000,0.0008286063666044493,0.0012111585091882713,-0.001162469640341082,2.5826664684379456e-05,-10000,-10000,-9.374248085483063e-05,-10000,-0.002057568184931175,-10000,-0.0010020152275375495,-0.0006014926066829627,-0.0031453261104302838,-0.0006442441085318964,0.0023523689694954306,0.001766691022150131,0.00012641885588051386,-0.0007779015601283785,-0.0066339536320271925,-10000,-10000,0.0022086716437048817,-0.001164790027081641,-10000,-0.00025582361705577634,8.28485930652737e-05,-0.0022011099943162987,0.0020936322818828172,-0.000423111442676736,0.0006792902561845278,-10000,0.00020824996368353947,-10000,-0.00148549086001387,0.0013769979429523477,0.0006938726420422939,-0.0015377451053937593,0.002261288140800641,0.0011276903750098287,-10000,-10000
0.000991345022338342,-0.0004364553511210697,-0.00015023370096960056,0.0003967630445557257,-0.0013189848767936059,-10000,1.8596745947497683e-05,-0.00473033500797013,-10000,-10000,-0.0008383006516456283,-0.0004438232076249871,0.0005923829011382966,-10000,-0.001319350495334786,-10000,-0.00027926317142845116,-3.0050708519361154e-05,0.001256753001676143,-10000,0.00030154052493954305,-10000,-0.00018257797914113244,0.0008866740083630762,-0.000715927120446896,-10000.0,-10000,-6.905664001258454e-05,0.0016962323991142928,0.0010639549655194244,0.0009634554230505577,-10000,-0.0013270397168762607,-0.0005112819761400665,0.0003212577826008069,-10000,-10000,-0.002909836923777902,-10000,3.602832760510549e-05,0.00015581158330927984,-10000.0,0.000245120071628977,8.382740463419152e-05,-9.257486642751843e-05,0.0013524034238968018,-0.0021708247881292286,-10000,-0.0012099577667875438,-10000,-10000.0,-0.0023704217191345602,-0.0021131022586890163,-0.002034693416100584,0.00047014555163142787,0.0006317446511621326,0.00020061275983784322,-0.0018901968553183648,-10000,0.0004995551373785575,0.001549085114043207,-0.0020414356610470173,-0.00018811594900765193,-10000,-10000,0.0005278513208043433,-10000,-1.544979875989981e-05,-10000,-0.0005916763762560395,-0.000872697828725233,0.0007292583291633242,0.0009886890148672399,0.0005648906978606334,0.0008196274940773044,8.331787866089578e-05,-0.0007018669066889776,-0.0058575561923300224,-10000,-10000,-4.86831392313388e-05,-0.0019965466594470617,-10000,0.0006322298570961272,-0.0011618771860884194,0.0006798375996504601,0.0008185275313953772,-0.00084107259399298,0.0006050068639285969,-10000,0.00022334278493989622,-10000,-0.0006420534087000482,-0.000550716747655551,-0.0007819253989842622,-0.0015026897557486188,0.0028056309716978554,0.0008548791810167772,-10000,-10000
5.064567196562706e-05,0.00021794269868757697,0.0023593595519472797,-0.00029298129995262284,0.00014694279191331287,-10000,-0.001174915263310118,-0.005282005114875736,-10000,-10000,0.00100192003360474,0.0004219655781873023,0.0007392907454932793,-10000,-0.0009396018905202174,-10000,0.0014728681811791266,0.0004264233544957062,0.0023360046136629256,-10000,-0.0026496472543961645,-10000,-0.00021989182578696976,0.0001408561126808747,-0.0007344776162103538,-10000.0,-10000,6.758632922389707e-05,0.0008353872155817125,0.0008962816161013358,-0.00010001119738396313,-10000,5.33133895829226e-05,-0.00033055450138236916,0.0012985031097685128,-10000,-10000,-0.000479797013773466,-10000,0.002427081388895119,0.00026754073684903375,-10000.0,0.00039610757850686354,0.0005218815237350641,4.528010223203439e-05,0.0005519428655185187,-0.0026544102873298603,-10000,-0.0006505854998524952,-10000,-10000.0,-0.0006652031019640874,-0.00080793549162847,-0.0020609754136221487,0.0023359074316133674,-0.00037712982645628224,0.0006416294514455887,-6.957057424089599e-05,-10000,-0.0006421073854592478,0.0015894690642292218,-0.0013262474838924686,0.0001666480984685072,-10000,-10000,0.0006306288961366876,-10000,-0.001171423506853457,-10000,-0.0006860889249477475,9.707197120186381e-05,0.000794369243623123,0.0011231872071512917,0.001146351384712941,0.0006901921182427022,0.0019127581929378123,-0.0015905787567340305,-0.0013644532299642658,-10000,-10000,0.0018091562763197404,0.0010090856789870231,-10000,0.0003167080709597171,0.0006035843850531068,0.00042162873233189083,0.0006986075467682569,0.0005323910316966054,0.001027114940172838,-10000,0.0009707508174875421,-10000,-0.0011624499536017272,0.00102494629677889,0.001595724287232962,-0.0012014387940253088,0.0015623303934193175,0.0026525245749666965,-10000,-10000
0.00036613200366867216,0.000537111412409352,0.0009920873235525602,-5.700350069590013e-05,-0.0013729752638735409,-10000,-0.0005719390785035639,-0.0018624621007843672,-10000,-10000,0.0004443045654449672,-0.00019064002710673282,0.0011635330014375497,-10000,0.00032553424068150054,-10000,0.0004631812885972867,-3.545963320699563e-05,0.0014387347506181131,-10000,-0.001599566893404037,-10000,0.0008322562663467186,0.0013504993957583274,-0.00032279754734311386,-10000.0,-10000,0.00022388839749965108,0.0008211593491027333,8.496399339502045e-05,0.0013226980314987365,-10000,-0.0003886155109396434,-0.00019902302831674277,0.0014558783248872656,-10000,-10000,-0.0008735897906312141,-10000,0.0010949948305053205,0.0005183858014594247,-10000.0,0.0001780612731154781,0.0005179369774036143,0.0007217313033555966,0.00036296907794286005,-0.002165851289227336,-10000,-0.0006930128714326699,-10000,-10000.0,-0.00021884254352838863,-0.0008690636110584603,-0.00044152243319450335,0.0016326450531295071,0.00017652978352616943,-0.0006104592153613761,-0.000599707107175792,-10000,0.0002116145064293354,-0.00196948165315763,-0.0019402348890826032,0.00023522210459888564,-10000,-10000,0.00037514039165015213,-10000,-0.0022483736424924166,-10000,-0.00036236313880622404,0.0006536743146596518,-0.00030640845395348714,7.268413282518475e-06,0.00040187581992585377,0.0009981960967050238,0.0009320910266816345,-0.0015329552663671407,-0.0026431857179343658,-10000,-10000,0.0023552735302066474,-0.0005704606602584008,-10000,0.0023125397641507797,0.00029854827519801535,0.0006857392658056857,0.002113917959071343,0.0004223293482626449,0.0006356735002938543,-10000,0.0006011503473003956,-10000,-0.0008184967115072756,0.0011107760881752954,-0.00030680893921350373,-0.0013887302748007242,0.0022107909943831754,0.0018038805559258842,-10000,-10000
0.00032065850246297447,0.0004467177943233248,-0.0003241149061905727,-0.00013698239089727002,-4.4511536137755835e-05,-10000,0.00045280694204673396,-0.0041610524410219205,-10000,-10000,6.430224881160703e-05,0.00075485718909671,0.0006436509933844278,-10000,-0.0012319617483485935,-10000,0.0021958089424453766,-0.0004066592289210092,0.004387214705152696,-10000,-0.0018669288905695598,-10000,0.0013988348304691915,0.0023401195412331697,0.001988362880361567,-10000.0,-10000,0.00018983454321675765,0.00262930635517232,0.0015627880877151703,-0.0008461616227174974,-10000,-0.0006823531534658543,-0.0006772145033991779,-4.725932510761524e-05,-10000,-10000,-0.0014446194785124795,-10000,0.0013758626551167686,0.0004874024522769526,-10000.0,-0.0006802865893925694,0.0017567737570650095,0.00021158995624063494,0.0004512453800286394,0.0008142534992835494,-10000,-0.0017334418100310523,-10000,-10000.0,-0.0019022875766548267,-0.0009186289208991805,0.0003200656222704254,-0.0037675225583389984,-0.0007709823328784468,0.0021580087112033604,-0.00039209600223169235,-10000,0.0015904986361933364,-0.00045992482182551813,0.0025763064928740354,0.0036752747676679787,-10000,-10000,9.907902742192407e-05,-10000,-0.0016315840664559147,-10000,-0.00010361539121587132,0.0002891543524259872,0.00030400957785014604,0.0007088097766293801,0.000534992786684264,-7.175046336725991e-05,-0.0008488485036345925,-0.0008468337065451414,-0.00686594471279349,-10000,-10000,0.00011247435024017225,0.0028489042434907646,-10000,0.0013190230958087105,-0.0014053389079703637,0.0005348942351577518,0.0008906684413269692,-0.0014532389214810728,0.001520553298985983,-10000,0.0004411922555646027,-10000,0.0005020745424146407,0.001983340614025318,0.0009984386993029258,-0.0016072287756452976,0.0017072581505434574,0.0009677618360245483,-10000,-10000
0.0005138336322166035,0.00027639539499061544,-0.0023587853437170713,-0.0004498137422881839,-0.0007366264996210459,-10000,-9.153897764718364e-05,-0.0017489214603936562,-10000,-10000,0.00016400603018999738,0.0004547507997953636,-9.47915766972859e-05,-10000,-0.0006587309425449554,-10000,0.0009675179668871142,0.0004471757891463277,0.0021987236440877,-10000,-0.001097859282760401,-10000,0.002429767669679674,0.0010015871440956416,-0.0005905195588393408,-10000.0,-10000,0.0002060970893588797,0.0004957164159335544,0.0007320833820146534,0.0007524756999452088,-10000,0.00013093336058921676,-0.0011417376525714954,0.0011489675726176502,-10000,-10000,-0.0015516811455016642,-10000,0.0011904026349700547,0.0004969757642469909,-10000.0,-0.0015462569802896225,0.001073258102839574,-0.0006184042967370261,0.0008987084712623944,6.839078377938589e-05,-10000,-3.5024901085171955e-05,-10000,-10000.0,-8.177275596725348e-05,6.0090709315563265e-06,0.0012207148717027687,0.00024757962239723135,-0.00022838416856699466,0.002880496517450937,0.0006201772671726013,-10000,-0.0002846302904231517,-0.000306810954555954,-0.0006750817417167446,0.0005723007278598013,-10000,-10000,0.0015402458288530088,-10000,0.0003087481498919492,-10000,-0.0006248281770645434,0.0009218221909562144,-0.0019569376799405463,0.00022419096548079962,0.0008672741656395595,-4.598515159525394e-05,0.0013108246512928722,-0.0007005152385729756,-0.0012983534401735343,-10000,-10000,-0.001206514006449158,-0.001057372893575416,-10000,0.0028997460472092017,0.0007255525065991426,-0.0020724276428409705,0.0006681265951480435,-0.0015628557642155794,0.0016845139017042324,-10000,0.0010555362733062842,-10000,-0.0007365353348306534,0.0009038298966639734,0.0009581042660557772,-0.0008397906398538462,0.0006013553684852607,0.0005384978521007213,-10000,-10000
-0.00011000783498015914,-0.0007562858231238253,-0.0003885694089872379,-0.0008966956522901042,-9.82916638383386e-05,-10000,0.0012511331139130157,-0.0031304939931459225,-10000,-10000,-0.0010286166099886967,-0.001409588305581537,-0.0002140566933316975,-10000,0.003214805887701103,-10000,0.0009352265389389648,0.0004376106873910197,0.0026938443702923154,-10000,-0.002124108407730022,-10000,0.00036755797859003183,-0.0001899387919348802,-0.00038213522723338166,-10000.0,-10000,0.0006903414209569441,-0.0014001405311303966,0.0007151850741527519,-0.0005210403163056509,-10000,0.005931861890199154,-0.000397438787358579,0.002308224960925791,-10000,-10000,-0.0012458369759326734,-10000,0.0011275470608965415,-0.00029168149422878145,-10000.0,-0.002859851843039377,0.001133167533838483,0.000453413350793565,-0.00035500389586783565,6.477720860808696e-05,-10000,0.00015254623626059002,-10000,-10000.0,0.0017110200222369737,9.377098973467623e-05,-0.00035387954715213223,-0.0021003413098138477,0.0010354739535008376,0.0008666741457590198,0.0006277593486775733,-10000,-0.0010140419416335515,-0.0011717136588791784,-0.0010767186334531033,0.0008305126955527689,-10000,-10000,-0.0008715901620558993,-10000,-0.002047378611295773,-10000,-0.000604027762770352,0.00010990167882769343,-0.0007755607858778781,-0.00037415054968262213,0.001669358090920309,0.0010804711377817675,0.0017827428018760453,-0.0019303322934679003,-0.003840160089403157,-10000,-10000,0.0026051442371158792,-0.002772135610654206,-10000,0.0026326276552418658,-0.0036391624238818173,0.0029363619851814097,0.0004150724801288213,-0.0015563657376094675,-0.0008333516498045773,-10000,0.001986191066509689,-10000,-0.0030915258281387103,-0.0009927182215423655,0.0010215230693314968,0.0035437561282703946,0.002699642515983282,0.0013622528114158208,-10000,-10000
0.00015255164404814452,-0.001383032389537159,-0.000753395316415913,0.00046827796086019416,8.750579866832677e-05,-10000,1.5031404460650775e-05,0.002247978127055433,-10000,-10000,-0.0006310126569156888,-0.00041538923333891433,-0.0005576502618998546,-10000,0.0006788171393334584,-10000,-0.00042718003082897705,-0.0005408381679221502,-0.00015187159535058237,-10000,-0.0007856448220752428,-10000,-2.009658010012327e-05,0.00031691757673205556,0.0010540723870778254,-10000.0,-10000,0.0001709588459739918,-0.0008995414355482054,-0.0003136159009375806,0.0001677378240735898,-10000,0.0060776190868533754,-0.000597175107083626,0.0018120426523003542,-10000,-10000,-0.0008446391344123355,-10000,0.0009825557939669854,-0.001731076114978041,-10000.0,-1.0191086855816048e-05,0.002044297206414227,3.951531221391922e-05,0.0006031954020630287,-0.0016428029131408,-10000,0.0018887389664400149,-10000,-10000.0,-0.000778243655343708,-0.0022693544213709784,-1.593987440882418e-05,-0.006464338089261687,0.0007098205582581926,-0.0007643161546694909,8.729693837897522e-05,-10000,0.0009608474347870501,0.00019240685423050935,-0.002238385246168286,0.00022756680763742963,-10000,-10000,0.0002989006270653833,-10000,-0.0017791917918456132,-10000,-4.1618078586664974e-05,-0.0021483630466405503,-0.0036017810595448266,3.0470846413772673e-05,-0.0004871225896936942,0.0004589548579290415,0.0002558202892535511,0.00022594333184566064,-0.0034281871894705955,-10000,-10000,0.00018905303636608019,0.003942336264145719,-10000,0.0012961209702135423,-0.0011673991986308925,0.00023736561179346757,0.0008096462351202032,-0.0011227779302252403,0.00013927612725361623,-10000,0.0013288256289671163,-10000,0.0009620008244996916,-0.0011521772152188249,-0.0010843233424225485,-0.0010595855996357968,0.002860906737492726,-0.00034946272457729664,-10000,-10000
0.0003994716996073358,-0.0006079515211935937,-0.000875831756638068,0.0010005119943113862,-0.0005387015847617424,-10000,0.000643640428025121,-0.0008248969593210424,-10000,-10000,-0.0009718492685768093,-0.00173626947634351,0.0004987780592339477,-10000,8.363693453363982e-05,-10000,0.001194677605991052,-0.000380938717586678,0.000928077968735513,-10000,-0.000808857007585729,-10000,-0.0002360254327124273,0.0007593441151542235,0.0007762947201001331,-10000.0,-10000,-5.57306225010286e-05,0.00013047527553279364,-0.0021501257369891825,-0.0007641268122535155,-10000,0.0003298989111398309,0.0001917826278137863,0.0006026352652783078,-10000,-10000,-0.0006794583642860388,-10000,0.0013806049023232445,-0.0003558959404845434,-10000.0,-0.0009230056101799559,-0.00028493513943448706,0.00021042961612719862,-0.000226973277369763,-0.002041842083095723,-10000,-0.0011803301400662098,-10000,-10000.0,0.0079001554297213,-0.002366411186089853,0.0014176504163639623,0.000251968649639164,-0.0005735502334870911,-0.0005715144532965255,-0.0007150531321949512,-10000,-0.0005580963593578165,-0.0018719515910573471,-0.0009815666060850547,0.00032607535254345975,-10000,-10000,0.00024263188325911308,-10000,-0.0006731677608019582,-10000,-0.00020025403868887515,0.0020349107079699015,0.0007891858203995402,0.0008272268280271561,9.747174105250101e-05,-0.002284838312469134,-0.00019712657775742632,0.00030806553756436065,-0.006358139740519584,-10000,-10000,0.0006758856151936974,0.000964972669040742,-10000,0.0010682424554415977,-0.004030250833023114,0.0028115954589350073,-0.0013099743117822716,-0.001793162909799187,-0.0002227216051848096,-10000,0.00114432085508522,-10000,-0.0016477554430678926,-0.0005164176961442361,-8.417160873773483e-05,-0.0013176514119354072,0.0020972148160657697,-0.0004948213120399399,-10000,-10000
0.0005320160686044275,-0.0006863639727178819,0.0005210465953329372,0.00010568931308276979,-0.001119498043097546,-10000,0.0008729750386631784,0.0011823806950126106,-10000,-10000,0.00023686804572812587,0.00041720285330148306,0.0008823902131020877,-10000,0.001511704467708096,-10000,0.0015371029704937442,-0.0007170668092139822,0.0005720482389901497,-10000,-0.0008652385664205829,-10000,0.0011837311300639656,0.000519550801669861,0.0015764465563820548,0.0005145313255730456,-10000,-7.067137486943323e-05,0.0008061390402309721,-0.0009992531944346859,-0.0008269721217107476,-10000,-0.0010473380226427337,-0.0007101143430699552,0.0017039323602773553,-10000,-10000,0.0011307972319118426,-10000,0.0007968114292608358,-0.0010964822983689163,-10000.0,0.0003801074764678442,0.002347326952858173,-0.0001742088818373035,0.0003324732301343896,-0.0012547472196943045,-10000,-0.0038322389768104563,-10000,-10000.0,0.00043096867242978785,-0.002337159891032898,-0.0006924491731983919,0.0049056377582100425,-0.0019215142950582361,0.0013401078683557108,0.0018545018814015322,-10000,0.0010644380631490077,0.00030486134812151606,0.000656650284949655,0.0010574138344027768,-10000,-10000,0.0006641105357362508,-10000,-0.0009813551946321428,-10000,-0.0003304971367787771,0.00080633595381743,0.003634641068530805,-0.0005024070336318326,0.0017939425544011417,0.000591826377109198,0.0009965407121852537,-0.001604539219848246,-0.006366709622831068,-10000,-10000,0.0022705173897047902,-0.002156619355713673,-10000,0.000274222022075146,0.0012099188654160274,0.0072595520799444676,0.0016025325167353588,-0.00020953091923465604,0.004632187287308353,-10000,0.002193629111525854,-10000,-0.000570410098716385,-0.0006223240729508653,0.0008848819930941086,-0.000791371834923932,0.0011605969439862154,0.001052626344910675,-10000,-10000
